"from_name","to_name","level","from","to","title"
"water_td_ind_c","h2 central production>>solar","2",162,227,"supplemental info"
"water_td_ind_w","h2 central production>>solar","2",163,227,"supplemental info"
"water_td_ind_c","h2 central production>>wind","2",162,228,"supplemental info"
"water_td_ind_w","h2 central production>>wind","2",163,228,"supplemental info"
"water_td_ind_c","h2 industrial>>forecourt production","2",162,230,"supplemental info"
"water_td_ind_w","h2 industrial>>forecourt production","2",163,230,"supplemental info"
"water_td_ind_c","h2 wholesale dispensing>>forecourt production","2",162,238,"supplemental info"
"water_td_ind_w","h2 wholesale dispensing>>forecourt production","2",163,238,"supplemental info"
"biophysical water consumption","legumes>>legumes_x","2",159,543,"supplemental info"
"water_td_irr_x_c","legumes>>legumes_x","2",160,543,"supplemental info"
"water_td_irr_x_w","legumes>>legumes_x","2",161,543,"supplemental info"
"biophysical water consumption","misccrop>>misccroptree_x","2",159,544,"supplemental info"
"water_td_irr_x_c","misccrop>>misccroptree_x","2",160,544,"supplemental info"
"water_td_irr_x_w","misccrop>>misccroptree_x","2",161,544,"supplemental info"
"biophysical water consumption","misccrop>>misccrop_x","2",159,545,"supplemental info"
"water_td_irr_x_c","misccrop>>misccrop_x","2",160,545,"supplemental info"
"water_td_irr_x_w","misccrop>>misccrop_x","2",161,545,"supplemental info"
"biophysical water consumption","nutsseeds>>nutsseedstree_x","2",159,546,"supplemental info"
"water_td_irr_x_c","nutsseeds>>nutsseedstree_x","2",160,546,"supplemental info"
"water_td_irr_x_w","nutsseeds>>nutsseedstree_x","2",161,546,"supplemental info"
"biophysical water consumption","nutsseeds>>nutsseeds_x","2",159,547,"supplemental info"
"water_td_irr_x_c","nutsseeds>>nutsseeds_x","2",160,547,"supplemental info"
"water_td_irr_x_w","nutsseeds>>nutsseeds_x","2",161,547,"supplemental info"
"biophysical water consumption","oilcrop>>oilcroptree_x","2",159,548,"supplemental info"
"water_td_irr_x_c","oilcrop>>oilcroptree_x","2",160,548,"supplemental info"
"water_td_irr_x_w","oilcrop>>oilcroptree_x","2",161,548,"supplemental info"
"biophysical water consumption","oilcrop>>oilcrop_x","2",159,549,"supplemental info"
"water_td_irr_x_c","oilcrop>>oilcrop_x","2",160,549,"supplemental info"
"water_td_irr_x_w","oilcrop>>oilcrop_x","2",161,549,"supplemental info"
"biophysical water consumption","oilpalm>>oilpalmtree_x","2",159,550,"supplemental info"
"biophysical water consumption","othergrain>>othergrainc4_x","2",159,551,"supplemental info"
"water_td_irr_x_c","othergrain>>othergrainc4_x","2",160,551,"supplemental info"
"water_td_irr_x_w","othergrain>>othergrainc4_x","2",161,551,"supplemental info"
"biophysical water consumption","othergrain>>othergrain_x","2",159,552,"supplemental info"
"water_td_irr_x_c","othergrain>>othergrain_x","2",160,552,"supplemental info"
"water_td_irr_x_w","othergrain>>othergrain_x","2",161,552,"supplemental info"
"water_td_an_c","pork>>mixed","2",157,461,"supplemental info"
"water_td_an_w","pork>>mixed","2",158,461,"supplemental info"
"water_td_an_c","poultry>>mixed","2",157,462,"supplemental info"
"water_td_an_w","poultry>>mixed","2",158,462,"supplemental info"
"biophysical water consumption","rice>>rice_x","2",159,553,"supplemental info"
"water_td_irr_x_c","rice>>rice_x","2",160,553,"supplemental info"
"water_td_irr_x_w","rice>>rice_x","2",161,553,"supplemental info"
"biophysical water consumption","roottuber>>roottuber_x","2",159,554,"supplemental info"
"water_td_irr_x_c","roottuber>>roottuber_x","2",160,554,"supplemental info"
"water_td_irr_x_w","roottuber>>roottuber_x","2",161,554,"supplemental info"
"water_td_an_c","sheepgoat>>mixed","2",157,464,"supplemental info"
"water_td_an_w","sheepgoat>>mixed","2",158,464,"supplemental info"
"water_td_an_c","sheepgoat>>pastoral","2",157,465,"supplemental info"
"water_td_an_w","sheepgoat>>pastoral","2",158,465,"supplemental info"
"biophysical water consumption","soybean>>soybean_x","2",159,555,"supplemental info"
"water_td_irr_x_c","soybean>>soybean_x","2",160,555,"supplemental info"
"water_td_irr_x_w","soybean>>soybean_x","2",161,555,"supplemental info"
"biophysical water consumption","sugarcrop>>sugarcropc4_x","2",159,556,"supplemental info"
"water_td_irr_x_c","sugarcrop>>sugarcropc4_x","2",160,556,"supplemental info"
"water_td_irr_x_w","sugarcrop>>sugarcropc4_x","2",161,556,"supplemental info"
"biophysical water consumption","vegetables>>vegetables_x","2",159,557,"supplemental info"
"water_td_irr_x_c","vegetables>>vegetables_x","2",160,557,"supplemental info"
"water_td_irr_x_w","vegetables>>vegetables_x","2",161,557,"supplemental info"
"biophysical water consumption","wheat>>wheat_x","2",159,558,"supplemental info"
"water_td_irr_x_c","wheat>>wheat_x","2",160,558,"supplemental info"
"water_td_irr_x_w","wheat>>wheat_x","2",161,558,"supplemental info"
"biophysical water consumption","biomass>>biomassgrass_x","2",159,245,"supplemental info"
"water_td_irr_x_c","biomass>>biomassgrass_x","2",160,245,"supplemental info"
"water_td_irr_x_w","biomass>>biomassgrass_x","2",161,245,"supplemental info"
"biophysical water consumption","biomass>>biomasstree_x","2",159,246,"supplemental info"
"water_td_irr_x_c","biomass>>biomasstree_x","2",160,246,"supplemental info"
"water_td_irr_x_w","biomass>>biomasstree_x","2",161,246,"supplemental info"
"seawater","desalinated water>>electricity","2",164,263,"supplemental info"
"seawater","desalinated water>>gas","2",164,264,"supplemental info"
"seawater","desalinated water>>refined liquids","2",164,265,"supplemental info"
"water_td_elec_c","elec_csp_storage>>csp_storage","2",165,266,"supplemental info"
"water_td_elec_w","elec_csp_storage>>csp_storage","2",166,266,"supplemental info"
"water_td_elec_c","elec_gen_iii>>gen_iii","2",165,267,"supplemental info"
"water_td_elec_w","elec_gen_iii>>gen_iii","2",166,267,"supplemental info"
"seawater","elec_gen_iii>>gen_iii","2",164,267,"supplemental info"
"water_td_elec_c","elec_biomass (igcc)>>biomass (igcc)","2",165,268,"supplemental info"
"water_td_elec_w","elec_biomass (igcc)>>biomass (igcc)","2",166,268,"supplemental info"
"seawater","elec_biomass (igcc)>>biomass (igcc)","2",164,268,"supplemental info"
"water_td_elec_c","elec_biomass (conv)>>biomass (conv)","2",165,269,"supplemental info"
"water_td_elec_w","elec_biomass (conv)>>biomass (conv)","2",166,269,"supplemental info"
"seawater","elec_biomass (conv)>>biomass (conv)","2",164,269,"supplemental info"
"water_td_elec_c","elec_coal (igcc)>>coal (igcc)","2",165,270,"supplemental info"
"water_td_elec_w","elec_coal (igcc)>>coal (igcc)","2",166,270,"supplemental info"
"seawater","elec_coal (igcc)>>coal (igcc)","2",164,270,"supplemental info"
"water_td_elec_c","elec_coal (conv pul)>>coal (conv pul)","2",165,271,"supplemental info"
"water_td_elec_w","elec_coal (conv pul)>>coal (conv pul)","2",166,271,"supplemental info"
"seawater","elec_coal (conv pul)>>coal (conv pul)","2",164,271,"supplemental info"
"water_td_elec_c","elec_gas (cc)>>gas (cc)","2",165,272,"supplemental info"
"water_td_elec_w","elec_gas (cc)>>gas (cc)","2",166,272,"supplemental info"
"seawater","elec_gas (cc)>>gas (cc)","2",164,272,"supplemental info"
"water_td_elec_c","elec_gas (steam/ct)>>gas (steam/ct)","2",165,273,"supplemental info"
"water_td_elec_w","elec_gas (steam/ct)>>gas (steam/ct)","2",166,273,"supplemental info"
"seawater","elec_gas (steam/ct)>>gas (steam/ct)","2",164,273,"supplemental info"
"water_td_elec_c","elec_geothermal>>geothermal","2",165,274,"supplemental info"
"water_td_elec_w","elec_geothermal>>geothermal","2",166,274,"supplemental info"
"water_td_elec_c","elec_refined liquids (cc)>>refined liquids (cc)","2",165,275,"supplemental info"
"water_td_elec_w","elec_refined liquids (cc)>>refined liquids (cc)","2",166,275,"supplemental info"
"seawater","elec_refined liquids (cc)>>refined liquids (cc)","2",164,275,"supplemental info"
"water_td_elec_c","elec_refined liquids (steam/ct)>>refined liquids (steam/ct)","2",165,276,"supplemental info"
"water_td_elec_w","elec_refined liquids (steam/ct)>>refined liquids (steam/ct)","2",166,276,"supplemental info"
"seawater","elec_refined liquids (steam/ct)>>refined liquids (steam/ct)","2",164,276,"supplemental info"
"water_td_elec_c","electricity>>hydro","2",165,569,"supplemental info"
"water_td_elec_c","electricity>>solar","2",165,287,"supplemental info"
"water_td_elec_w","electricity>>solar","2",166,287,"supplemental info"
"water_td_muni_c","municipal water>>municipal water","2",167,570,"supplemental info"
"water_td_muni_w","municipal water>>municipal water","2",168,570,"supplemental info"
"seawater","nuclearfuelgeniii>>enricheduranium","2",164,466,"supplemental info"
"water_td_pri_c","nuclearfuelgeniii>>enricheduranium","2",169,466,"supplemental info"
"water_td_pri_w","nuclearfuelgeniii>>enricheduranium","2",170,466,"supplemental info"
"water_td_ind_c","other industry>>other industry","2",162,315,"supplemental info"
"water_td_ind_w","other industry>>other industry","2",163,315,"supplemental info"
"seawater","regional coal>>domestic coal","2",164,328,"supplemental info"
"water_td_pri_c","regional coal>>domestic coal","2",169,328,"supplemental info"
"water_td_pri_w","regional coal>>domestic coal","2",170,328,"supplemental info"
"seawater","regional coal>>imported coal","2",164,329,"supplemental info"
"water_td_pri_c","regional coal>>imported coal","2",169,329,"supplemental info"
"water_td_pri_w","regional coal>>imported coal","2",170,329,"supplemental info"
"seawater","regional oil>>domestic crude oil","2",164,330,"supplemental info"
"water_td_pri_c","regional oil>>domestic crude oil","2",169,330,"supplemental info"
"water_td_pri_w","regional oil>>domestic crude oil","2",170,330,"supplemental info"
"seawater","regional oil>>imported crude oil","2",164,331,"supplemental info"
"water_td_pri_c","regional oil>>imported crude oil","2",169,331,"supplemental info"
"water_td_pri_w","regional oil>>imported crude oil","2",170,331,"supplemental info"
"x_water consumption","water_td_an_c>>x","2",171,571,"supplemental info"
"x_water withdrawals","water_td_an_w>>x","2",172,572,"supplemental info"
"x_water consumption","water_td_elec_c>>x","2",171,573,"supplemental info"
"x_water withdrawals","water_td_elec_w>>x","2",172,574,"supplemental info"
"x_water consumption","water_td_ind_c>>x","2",171,575,"supplemental info"
"x_desalinated water","water_td_ind_w>>x","2",173,576,"supplemental info"
"industrial wastewater treatment","water_td_ind_w>>x","2",174,576,"supplemental info"
"x_water withdrawals","water_td_ind_w>>x","2",172,576,"supplemental info"
"industrial water abstraction","water_td_ind_w>>x","2",175,576,"supplemental info"
"industrial water treatment","water_td_ind_w>>x","2",176,576,"supplemental info"
"x_water consumption","water_td_irr_x_c>>x","2",171,577,"supplemental info"
"x_water withdrawals","water_td_irr_x_w>>x","2",172,578,"supplemental info"
"irrigation water abstraction","water_td_irr_x_w>>x","2",177,578,"supplemental info"
"x_water consumption","water_td_muni_c>>x","2",171,579,"supplemental info"
"x_desalinated water","water_td_muni_w>>x","2",173,580,"supplemental info"
"municipal wastewater treatment","water_td_muni_w>>x","2",178,580,"supplemental info"
"municipal water distribution","water_td_muni_w>>x","2",179,580,"supplemental info"
"x_water withdrawals","water_td_muni_w>>x","2",172,580,"supplemental info"
"municipal water abstraction","water_td_muni_w>>x","2",180,580,"supplemental info"
"municipal water treatment","water_td_muni_w>>x","2",181,580,"supplemental info"
"x_water consumption","water_td_pri_c>>x","2",171,581,"supplemental info"
"x_water withdrawals","water_td_pri_w>>x","2",172,582,"supplemental info"
"biophysical water consumption","fodderherb>>fodderherbc4_x","2",159,560,"supplemental info"
"biophysical water consumption","sugarcrop>>sugarcrop_x","2",159,561,"supplemental info"
"water_td_irr_x_c","sugarcrop>>sugarcrop_x","2",160,561,"supplemental info"
"water_td_irr_x_w","sugarcrop>>sugarcrop_x","2",161,561,"supplemental info"
"water_td_elec_c","elec_csp>>csp","2",165,372,"supplemental info"
"water_td_elec_w","elec_csp>>csp","2",166,372,"supplemental info"
"water_td_irr_x_c","oilpalm>>oilpalmtree_x","2",160,550,"supplemental info"
"water_td_irr_x_w","oilpalm>>oilpalmtree_x","2",161,550,"supplemental info"
"water_td_irr_x_c","fodderherb>>fodderherbc4_x","2",160,560,"supplemental info"
"water_td_irr_x_w","fodderherb>>fodderherbc4_x","2",161,560,"supplemental info"
"water_td_elec_c","elec_gen_ii_lwr>>gen_ii_lwr","2",165,380,"supplemental info"
"water_td_elec_w","elec_gen_ii_lwr>>gen_ii_lwr","2",166,380,"supplemental info"
"seawater","elec_gen_ii_lwr>>gen_ii_lwr","2",164,380,"supplemental info"
"seawater","nuclearfuelgenii>>enricheduranium","2",164,513,"supplemental info"
"water_td_pri_c","nuclearfuelgenii>>enricheduranium","2",169,513,"supplemental info"
"water_td_pri_w","nuclearfuelgenii>>enricheduranium","2",170,513,"supplemental info"
"biophysical water consumption","foddergrass>>foddergrass_x","2",159,539,"supplemental info"
"water_td_irr_x_c","foddergrass>>foddergrass_x","2",160,539,"supplemental info"
"water_td_irr_x_w","foddergrass>>foddergrass_x","2",161,539,"supplemental info"
"trn_pass_road","trn_pass>>road","2",182,583,"supplemental info"
"trn_pass_road_ldv","trn_pass_road>>ldv","2",183,584,"supplemental info"
"trn_pass_road_ldv_4w","trn_pass_road_ldv>>4w","2",184,585,"supplemental info"
"trn_freight_road","h2 liquid truck>>h2 liquid truck","2",185,231,"supplemental info"
"trn_freight_road","trn_freight>>road","2",185,586,"supplemental info"
"land-input","unmanagedland>>grasslandfires_x","2",186,587,"supplemental info"
"land-input","unmanagedland>>deforest_x","2",186,588,"supplemental info"
"land-input","unmanagedland>>forestfire_x","2",186,589,"supplemental info"
"misc emissions sources","industrial processes>>al_mg","2",187,590,"supplemental info"
"misc emissions sources","industrial processes>>hcfc_22_prod","2",187,591,"supplemental info"
