"label","level","id","title_long","title","label_logits","label_nologits"
"imported oilcrop oil",2,544,"regional oilcrop oil>>imported oilcrop oil","Logit: NA","imported oilcrop oil: NA","imported oilcrop oil"
"domestic othergrain",2,545,"regional othergrain>>domestic othergrain","Logit: NA","domestic othergrain: NA","domestic othergrain"
"domestic palmfruit",2,546,"regional palmfruit>>domestic palmfruit","Logit: NA","domestic palmfruit: NA","domestic palmfruit"
"domestic palmfruit feedcake",2,547,"regional palmfruit feedcake>>domestic palmfruit feedcake","Logit: NA","domestic palmfruit feedcake: NA","domestic palmfruit feedcake"
"imported palmfruit feedcake",2,548,"regional palmfruit feedcake>>imported palmfruit feedcake","Logit: NA","imported palmfruit feedcake: NA","imported palmfruit feedcake"
"domestic palmfruit oil",2,549,"regional palmfruit oil>>domestic palmfruit oil","Logit: NA","domestic palmfruit oil: NA","domestic palmfruit oil"
"imported palmfruit oil",2,550,"regional palmfruit oil>>imported palmfruit oil","Logit: NA","imported palmfruit oil: NA","imported palmfruit oil"
"domestic pork",2,551,"regional pork>>domestic pork","Logit: NA","domestic pork: NA","domestic pork"
"imported pork",2,552,"regional pork>>imported pork","Logit: NA","imported pork: NA","imported pork"
"domestic poultry",2,553,"regional poultry>>domestic poultry","Logit: NA","domestic poultry: NA","domestic poultry"
"imported poultry",2,554,"regional poultry>>imported poultry","Logit: NA","imported poultry: NA","imported poultry"
"domestic rapeseed",2,555,"regional rapeseed>>domestic rapeseed","Logit: NA","domestic rapeseed: NA","domestic rapeseed"
"domestic rapeseed feedcake",2,556,"regional rapeseed feedcake>>domestic rapeseed feedcake","Logit: NA","domestic rapeseed feedcake: NA","domestic rapeseed feedcake"
"imported rapeseed feedcake",2,557,"regional rapeseed feedcake>>imported rapeseed feedcake","Logit: NA","imported rapeseed feedcake: NA","imported rapeseed feedcake"
"domestic rapeseed oil",2,558,"regional rapeseed oil>>domestic rapeseed oil","Logit: NA","domestic rapeseed oil: NA","domestic rapeseed oil"
"imported rapeseed oil",2,559,"regional rapeseed oil>>imported rapeseed oil","Logit: NA","imported rapeseed oil: NA","imported rapeseed oil"
"domestic rice",2,560,"regional rice>>domestic rice","Logit: NA","domestic rice: NA","domestic rice"
"domestic root_tuber",2,561,"regional root_tuber>>domestic root_tuber","Logit: NA","domestic root_tuber: NA","domestic root_tuber"
"domestic sheepgoat",2,562,"regional sheepgoat>>domestic sheepgoat","Logit: NA","domestic sheepgoat: NA","domestic sheepgoat"
"imported sheepgoat",2,563,"regional sheepgoat>>imported sheepgoat","Logit: NA","imported sheepgoat: NA","imported sheepgoat"
"domestic soybean",2,564,"regional soybean>>domestic soybean","Logit: NA","domestic soybean: NA","domestic soybean"
"domestic soybean feedcake",2,565,"regional soybean feedcake>>domestic soybean feedcake","Logit: NA","domestic soybean feedcake: NA","domestic soybean feedcake"
"imported soybean feedcake",2,566,"regional soybean feedcake>>imported soybean feedcake","Logit: NA","imported soybean feedcake: NA","imported soybean feedcake"
"domestic soybean oil",2,567,"regional soybean oil>>domestic soybean oil","Logit: NA","domestic soybean oil: NA","domestic soybean oil"
"imported soybean oil",2,568,"regional soybean oil>>imported soybean oil","Logit: NA","imported soybean oil: NA","imported soybean oil"
"domestic sugarcrop",2,569,"regional sugarcrop>>domestic sugarcrop","Logit: NA","domestic sugarcrop: NA","domestic sugarcrop"
"domestic wheat",2,570,"regional wheat>>domestic wheat","Logit: NA","domestic wheat: NA","domestic wheat"
"Scavenging_Other",2,571,"Scavenging_Other>>Scavenging_Other","Logit: -6","Scavenging_Other: -6","Scavenging_Other"
"Soybean oil",2,572,"Soybean oil>>Soybean oil","Logit: NA","Soybean oil: NA","Soybean oil"
"FodderHerb",2,573,"NonFoodDemand_Crops>>FodderHerb","Logit: NA","FodderHerb: NA","FodderHerb"
"OilCrop oil",2,574,"FeedCrops>>OilCrop oil","Logit: NA","OilCrop oil: NA","OilCrop oil"
"PalmFruit oil",2,575,"FeedCrops>>PalmFruit oil","Logit: NA","PalmFruit oil: NA","PalmFruit oil"
"Soybean oil",2,576,"FeedCrops>>Soybean oil","Logit: NA","Soybean oil: NA","Soybean oil"
"Rapeseed oil",2,577,"FeedCrops>>Rapeseed oil","Logit: NA","Rapeseed oil: NA","Rapeseed oil"
"FodderGrass",2,578,"NonFoodDemand_Crops>>FodderGrass","Logit: NA","FodderGrass: NA","FodderGrass"
"X traded beef",2,579,"traded beef>>X traded beef","Logit: NA","X traded beef: NA","X traded beef"
"X traded dairy",2,580,"traded dairy>>X traded dairy","Logit: NA","X traded dairy: NA","X traded dairy"
"X traded DDGS",2,581,"traded DDGS>>X traded DDGS","Logit: NA","X traded DDGS: NA","X traded DDGS"
"X traded oilcrop feedcake",2,582,"traded oilcrop feedcake>>X traded oilcrop feedcake","Logit: NA","X traded oilcrop feedcake: NA","X traded oilcrop feedcake"
"X traded oilcrop oil",2,583,"traded oilcrop oil>>X traded oilcrop oil","Logit: NA","X traded oilcrop oil: NA","X traded oilcrop oil"
"X traded palmfruit",2,584,"traded palmfruit>>X traded palmfruit","Logit: NA","X traded palmfruit: NA","X traded palmfruit"
"X traded palmfruit feedcake",2,585,"traded palmfruit feedcake>>X traded palmfruit feedcake","Logit: NA","X traded palmfruit feedcake: NA","X traded palmfruit feedcake"
"X traded palmfruit oil",2,586,"traded palmfruit oil>>X traded palmfruit oil","Logit: NA","X traded palmfruit oil: NA","X traded palmfruit oil"
"X traded pork",2,587,"traded pork>>X traded pork","Logit: NA","X traded pork: NA","X traded pork"
"X traded poultry",2,588,"traded poultry>>X traded poultry","Logit: NA","X traded poultry: NA","X traded poultry"
"X traded rapeseed feedcake",2,589,"traded rapeseed feedcake>>X traded rapeseed feedcake","Logit: NA","X traded rapeseed feedcake: NA","X traded rapeseed feedcake"
"X traded rapeseed oil",2,590,"traded rapeseed oil>>X traded rapeseed oil","Logit: NA","X traded rapeseed oil: NA","X traded rapeseed oil"
"X traded sheepgoat",2,591,"traded sheepgoat>>X traded sheepgoat","Logit: NA","X traded sheepgoat: NA","X traded sheepgoat"
"X traded soybean feedcake",2,592,"traded soybean feedcake>>X traded soybean feedcake","Logit: NA","X traded soybean feedcake: NA","X traded soybean feedcake"
"X traded soybean oil",2,593,"traded soybean oil>>X traded soybean oil","Logit: NA","X traded soybean oil: NA","X traded soybean oil"
"N fertilizer",2,594,"Exports_fertilizer>>N fertilizer","Logit: NA","N fertilizer: NA","N fertilizer"
"Deforest_X",2,595,"UnmanagedLand>>Deforest_X","Logit: NA","Deforest_X: NA","Deforest_X"
"ForestFire_X",2,596,"UnmanagedLand>>ForestFire_X","Logit: NA","ForestFire_X: NA","ForestFire_X"
"GrasslandFires_X",2,597,"UnmanagedLand>>GrasslandFires_X","Logit: NA","GrasslandFires_X: NA","GrasslandFires_X"
"UnmanagedPasture_X",2,598,"UnmanagedLand>>UnmanagedPasture_X","Logit: NA","UnmanagedPasture_X: NA","UnmanagedPasture_X"
"GrasslandFires_Tibet",2,599,"UnmanagedLand>>GrasslandFires_Tibet","Logit: NA","GrasslandFires_Tibet: NA","GrasslandFires_Tibet"
"GrasslandFires_ArcticIsl",2,600,"UnmanagedLand>>GrasslandFires_ArcticIsl","Logit: NA","GrasslandFires_ArcticIsl: NA","GrasslandFires_ArcticIsl"
"adipic acid",2,601,"industrial processes>>adipic acid","Logit: NA","adipic acid: NA","adipic acid"
"Al_Mg",2,602,"industrial processes>>Al_Mg","Logit: NA","Al_Mg: NA","Al_Mg"
"foams",2,603,"industrial processes>>foams","Logit: NA","foams: NA","foams"
"HCFC_22_Prod",2,604,"industrial processes>>HCFC_22_Prod","Logit: NA","HCFC_22_Prod: NA","HCFC_22_Prod"
"nitric acid",2,605,"industrial processes>>nitric acid","Logit: NA","nitric acid: NA","nitric acid"
"other industrial processes",2,606,"industrial processes>>other industrial processes","Logit: NA","other industrial processes: NA","other industrial processes"
"semiconductors",2,607,"industrial processes>>semiconductors","Logit: NA","semiconductors: NA","semiconductors"
"solvents",2,608,"industrial processes>>solvents","Logit: NA","solvents: NA","solvents"
"aerosols",2,609,"urban processes>>aerosols","Logit: NA","aerosols: NA","aerosols"
"fire_exting",2,610,"urban processes>>fire_exting","Logit: NA","fire_exting: NA","fire_exting"
"landfills",2,611,"urban processes>>landfills","Logit: NA","landfills: NA","landfills"
"waste_incineration",2,612,"urban processes>>waste_incineration","Logit: NA","waste_incineration: NA","waste_incineration"
"wastewater treatment",2,613,"urban processes>>wastewater treatment","Logit: NA","wastewater treatment: NA","wastewater treatment"
"Forest",3,614,"NonFoodDemand_Forest>>Forest>>Forest","Logit: NA","Forest: NA","Forest"
"gas (steam/CT)",3,615,"backup_electricity>>gas>>gas (steam/CT)","Logit: NA","gas (steam/CT): NA","gas (steam/CT)"
"biomassGrass_X_IRR_hi",3,616,"biomass>>biomassGrass_X>>biomassGrass_X_IRR_hi","Logit: NA","biomassGrass_X_IRR_hi: NA","biomassGrass_X_IRR_hi"
"biomassGrass_X_IRR_lo",3,617,"biomass>>biomassGrass_X>>biomassGrass_X_IRR_lo","Logit: NA","biomassGrass_X_IRR_lo: NA","biomassGrass_X_IRR_lo"
"biomassGrass_X_RFD_hi",3,618,"biomass>>biomassGrass_X>>biomassGrass_X_RFD_hi","Logit: NA","biomassGrass_X_RFD_hi: NA","biomassGrass_X_RFD_hi"
"biomassGrass_X_RFD_lo",3,619,"biomass>>biomassGrass_X>>biomassGrass_X_RFD_lo","Logit: NA","biomassGrass_X_RFD_lo: NA","biomassGrass_X_RFD_lo"
"biomassGrass_X_RFD_hi_Peat",3,620,"biomass>>biomassGrass_X>>biomassGrass_X_RFD_hi_Peat","Logit: NA","biomassGrass_X_RFD_hi_Peat: NA","biomassGrass_X_RFD_hi_Peat"
"biomassGrass_X_RFD_lo_Peat",3,621,"biomass>>biomassGrass_X>>biomassGrass_X_RFD_lo_Peat","Logit: NA","biomassGrass_X_RFD_lo_Peat: NA","biomassGrass_X_RFD_lo_Peat"
"biomassGrass_X_IRR_hi_Peat",3,622,"biomass>>biomassGrass_X>>biomassGrass_X_IRR_hi_Peat","Logit: NA","biomassGrass_X_IRR_hi_Peat: NA","biomassGrass_X_IRR_hi_Peat"
"biomassGrass_X_IRR_lo_Peat",3,623,"biomass>>biomassGrass_X>>biomassGrass_X_IRR_lo_Peat","Logit: NA","biomassGrass_X_IRR_lo_Peat: NA","biomassGrass_X_IRR_lo_Peat"
"biomassTree_X_IRR_hi",3,624,"biomass>>biomassTree_X>>biomassTree_X_IRR_hi","Logit: NA","biomassTree_X_IRR_hi: NA","biomassTree_X_IRR_hi"
"biomassTree_X_IRR_lo",3,625,"biomass>>biomassTree_X>>biomassTree_X_IRR_lo","Logit: NA","biomassTree_X_IRR_lo: NA","biomassTree_X_IRR_lo"
"biomassTree_X_RFD_hi",3,626,"biomass>>biomassTree_X>>biomassTree_X_RFD_hi","Logit: NA","biomassTree_X_RFD_hi: NA","biomassTree_X_RFD_hi"
"biomassTree_X_RFD_lo",3,627,"biomass>>biomassTree_X>>biomassTree_X_RFD_lo","Logit: NA","biomassTree_X_RFD_lo: NA","biomassTree_X_RFD_lo"
"cement",3,628,"cement>>cement>>cement","Logit: NA","cement: NA","cement"
"electricity",3,629,"comm cooling>>electricity>>electricity","Logit: NA","electricity: NA","electricity"
"coal",3,630,"comm heating>>coal>>coal","Logit: NA","coal: NA","coal"
"refined liquids",3,631,"comm heating>>refined liquids>>refined liquids","Logit: NA","refined liquids: NA","refined liquids"
"biomass",3,632,"comm others>>biomass>>biomass","Logit: NA","biomass: NA","biomass"
"coal",3,633,"comm others>>coal>>coal","Logit: NA","coal: NA","coal"
"electricity",3,634,"comm others>>electricity>>electricity","Logit: NA","electricity: NA","electricity"
"gas",3,635,"comm others>>gas>>gas","Logit: NA","gas: NA","gas"
"refined liquids",3,636,"comm others>>refined liquids>>refined liquids","Logit: NA","refined liquids: NA","refined liquids"
"Corn_X_IRR_hi",3,637,"Corn>>Corn_X>>Corn_X_IRR_hi","Logit: NA","Corn_X_IRR_hi: NA","Corn_X_IRR_hi"
"Corn_X_IRR_lo",3,638,"Corn>>Corn_X>>Corn_X_IRR_lo","Logit: NA","Corn_X_IRR_lo: NA","Corn_X_IRR_lo"
"Corn_X_RFD_hi",3,639,"Corn>>Corn_X>>Corn_X_RFD_hi","Logit: NA","Corn_X_RFD_hi: NA","Corn_X_RFD_hi"
"Corn_X_RFD_lo",3,640,"Corn>>Corn_X>>Corn_X_RFD_lo","Logit: NA","Corn_X_RFD_lo: NA","Corn_X_RFD_lo"
"Corn_X_RFD_hi_Peat",3,641,"Corn>>Corn_X>>Corn_X_RFD_hi_Peat","Logit: NA","Corn_X_RFD_hi_Peat: NA","Corn_X_RFD_hi_Peat"
"Corn_X_RFD_lo_Peat",3,642,"Corn>>Corn_X>>Corn_X_RFD_lo_Peat","Logit: NA","Corn_X_RFD_lo_Peat: NA","Corn_X_RFD_lo_Peat"
"Corn_X_IRR_hi_Peat",3,643,"Corn>>Corn_X>>Corn_X_IRR_hi_Peat","Logit: NA","Corn_X_IRR_hi_Peat: NA","Corn_X_IRR_hi_Peat"
"Corn_X_IRR_lo_Peat",3,644,"Corn>>Corn_X>>Corn_X_IRR_lo_Peat","Logit: NA","Corn_X_IRR_lo_Peat: NA","Corn_X_IRR_lo_Peat"
"corn ethanol",3,645,"corn ethanol>>corn ethanol>>corn ethanol","Logit: NA","corn ethanol: NA","corn ethanol"
"CSP gas hybrid mode",3,646,"csp_backup>>gas>>CSP gas hybrid mode","Logit: NA","CSP gas hybrid mode: NA","CSP gas hybrid mode"
"delivered biomass",3,647,"delivered biomass>>delivered biomass>>delivered biomass","Logit: NA","delivered biomass: NA","delivered biomass"
"delivered coal",3,648,"delivered coal>>delivered coal>>delivered coal","Logit: NA","delivered coal: NA","delivered coal"
"delivered gas",3,649,"delivered gas>>delivered gas>>delivered gas","Logit: NA","delivered gas: NA","delivered gas"
"biomass (conv) (dry cooling)",3,650,"elec_biomass (conv)>>biomass (conv)>>biomass (conv) (dry cooling)","Logit: NA","biomass (conv) (dry cooling): NA","biomass (conv) (dry cooling)"
"biomass (conv) (once through)",3,651,"elec_biomass (conv)>>biomass (conv)>>biomass (conv) (once through)","Logit: NA","biomass (conv) (once through): NA","biomass (conv) (once through)"
"biomass (conv) (recirculating)",3,652,"elec_biomass (conv)>>biomass (conv)>>biomass (conv) (recirculating)","Logit: NA","biomass (conv) (recirculating): NA","biomass (conv) (recirculating)"
"biomass (conv) (seawater)",3,653,"elec_biomass (conv)>>biomass (conv)>>biomass (conv) (seawater)","Logit: NA","biomass (conv) (seawater): NA","biomass (conv) (seawater)"
"biomass (IGCC) (dry cooling)",3,654,"elec_biomass (IGCC)>>biomass (IGCC)>>biomass (IGCC) (dry cooling)","Logit: NA","biomass (IGCC) (dry cooling): NA","biomass (IGCC) (dry cooling)"
"biomass (IGCC) (once through)",3,655,"elec_biomass (IGCC)>>biomass (IGCC)>>biomass (IGCC) (once through)","Logit: NA","biomass (IGCC) (once through): NA","biomass (IGCC) (once through)"
"biomass (IGCC) (recirculating)",3,656,"elec_biomass (IGCC)>>biomass (IGCC)>>biomass (IGCC) (recirculating)","Logit: NA","biomass (IGCC) (recirculating): NA","biomass (IGCC) (recirculating)"
"biomass (IGCC) (seawater)",3,657,"elec_biomass (IGCC)>>biomass (IGCC)>>biomass (IGCC) (seawater)","Logit: NA","biomass (IGCC) (seawater): NA","biomass (IGCC) (seawater)"
"coal (conv pul) (dry cooling)",3,658,"elec_coal (conv pul)>>coal (conv pul)>>coal (conv pul) (dry cooling)","Logit: NA","coal (conv pul) (dry cooling): NA","coal (conv pul) (dry cooling)"
"coal (conv pul) (once through)",3,659,"elec_coal (conv pul)>>coal (conv pul)>>coal (conv pul) (once through)","Logit: NA","coal (conv pul) (once through): NA","coal (conv pul) (once through)"
"coal (conv pul) (recirculating)",3,660,"elec_coal (conv pul)>>coal (conv pul)>>coal (conv pul) (recirculating)","Logit: NA","coal (conv pul) (recirculating): NA","coal (conv pul) (recirculating)"
"coal (conv pul) (seawater)",3,661,"elec_coal (conv pul)>>coal (conv pul)>>coal (conv pul) (seawater)","Logit: NA","coal (conv pul) (seawater): NA","coal (conv pul) (seawater)"
"coal (IGCC) (dry cooling)",3,662,"elec_coal (IGCC)>>coal (IGCC)>>coal (IGCC) (dry cooling)","Logit: NA","coal (IGCC) (dry cooling): NA","coal (IGCC) (dry cooling)"
"coal (IGCC) (once through)",3,663,"elec_coal (IGCC)>>coal (IGCC)>>coal (IGCC) (once through)","Logit: NA","coal (IGCC) (once through): NA","coal (IGCC) (once through)"
"coal (IGCC) (recirculating)",3,664,"elec_coal (IGCC)>>coal (IGCC)>>coal (IGCC) (recirculating)","Logit: NA","coal (IGCC) (recirculating): NA","coal (IGCC) (recirculating)"
"coal (IGCC) (seawater)",3,665,"elec_coal (IGCC)>>coal (IGCC)>>coal (IGCC) (seawater)","Logit: NA","coal (IGCC) (seawater): NA","coal (IGCC) (seawater)"
"CSP (dry_hybrid)",3,666,"elec_CSP>>CSP>>CSP (dry_hybrid)","Logit: NA","CSP (dry_hybrid): NA","CSP (dry_hybrid)"
"CSP (recirculating)",3,667,"elec_CSP>>CSP>>CSP (recirculating)","Logit: NA","CSP (recirculating): NA","CSP (recirculating)"
"CSP_storage (dry_hybrid)",3,668,"elec_CSP_storage>>CSP_storage>>CSP_storage (dry_hybrid)","Logit: NA","CSP_storage (dry_hybrid): NA","CSP_storage (dry_hybrid)"
"CSP_storage (recirculating)",3,669,"elec_CSP_storage>>CSP_storage>>CSP_storage (recirculating)","Logit: NA","CSP_storage (recirculating): NA","CSP_storage (recirculating)"
"gas (CC) (dry cooling)",3,670,"elec_gas (CC)>>gas (CC)>>gas (CC) (dry cooling)","Logit: NA","gas (CC) (dry cooling): NA","gas (CC) (dry cooling)"
"gas (CC) (once through)",3,671,"elec_gas (CC)>>gas (CC)>>gas (CC) (once through)","Logit: NA","gas (CC) (once through): NA","gas (CC) (once through)"
"gas (CC) (recirculating)",3,672,"elec_gas (CC)>>gas (CC)>>gas (CC) (recirculating)","Logit: NA","gas (CC) (recirculating): NA","gas (CC) (recirculating)"
"gas (CC) (seawater)",3,673,"elec_gas (CC)>>gas (CC)>>gas (CC) (seawater)","Logit: NA","gas (CC) (seawater): NA","gas (CC) (seawater)"
"gas (steam/CT) (dry cooling)",3,674,"elec_gas (steam/CT)>>gas (steam/CT)>>gas (steam/CT) (dry cooling)","Logit: NA","gas (steam/CT) (dry cooling): NA","gas (steam/CT) (dry cooling)"
"gas (steam/CT) (once through)",3,675,"elec_gas (steam/CT)>>gas (steam/CT)>>gas (steam/CT) (once through)","Logit: NA","gas (steam/CT) (once through): NA","gas (steam/CT) (once through)"
"gas (steam/CT) (recirculating)",3,676,"elec_gas (steam/CT)>>gas (steam/CT)>>gas (steam/CT) (recirculating)","Logit: NA","gas (steam/CT) (recirculating): NA","gas (steam/CT) (recirculating)"
"gas (steam/CT) (seawater)",3,677,"elec_gas (steam/CT)>>gas (steam/CT)>>gas (steam/CT) (seawater)","Logit: NA","gas (steam/CT) (seawater): NA","gas (steam/CT) (seawater)"
"Gen_III (once through)",3,678,"elec_Gen_III>>Gen_III>>Gen_III (once through)","Logit: NA","Gen_III (once through): NA","Gen_III (once through)"
"Gen_III (recirculating)",3,679,"elec_Gen_III>>Gen_III>>Gen_III (recirculating)","Logit: NA","Gen_III (recirculating): NA","Gen_III (recirculating)"
"Gen_III (seawater)",3,680,"elec_Gen_III>>Gen_III>>Gen_III (seawater)","Logit: NA","Gen_III (seawater): NA","Gen_III (seawater)"
"geothermal (dry_hybrid)",3,681,"elec_geothermal>>geothermal>>geothermal (dry_hybrid)","Logit: NA","geothermal (dry_hybrid): NA","geothermal (dry_hybrid)"
"geothermal (recirculating)",3,682,"elec_geothermal>>geothermal>>geothermal (recirculating)","Logit: NA","geothermal (recirculating): NA","geothermal (recirculating)"
"refined liquids (CC) (dry cooling)",3,683,"elec_refined liquids (CC)>>refined liquids (CC)>>refined liquids (CC) (dry cooling)","Logit: NA","refined liquids (CC) (dry cooling): NA","refined liquids (CC) (dry cooling)"
"refined liquids (CC) (once through)",3,684,"elec_refined liquids (CC)>>refined liquids (CC)>>refined liquids (CC) (once through)","Logit: NA","refined liquids (CC) (once through): NA","refined liquids (CC) (once through)"
"refined liquids (CC) (recirculating)",3,685,"elec_refined liquids (CC)>>refined liquids (CC)>>refined liquids (CC) (recirculating)","Logit: NA","refined liquids (CC) (recirculating): NA","refined liquids (CC) (recirculating)"
"refined liquids (CC) (seawater)",3,686,"elec_refined liquids (CC)>>refined liquids (CC)>>refined liquids (CC) (seawater)","Logit: NA","refined liquids (CC) (seawater): NA","refined liquids (CC) (seawater)"
"refined liquids (steam/CT) (dry cooling)",3,687,"elec_refined liquids (steam/CT)>>refined liquids (steam/CT)>>refined liquids (steam/CT) (dry cooling)","Logit: NA","refined liquids (steam/CT) (dry cooling): NA","refined liquids (steam/CT) (dry cooling)"
"refined liquids (steam/CT) (once through)",3,688,"elec_refined liquids (steam/CT)>>refined liquids (steam/CT)>>refined liquids (steam/CT) (once through)","Logit: NA","refined liquids (steam/CT) (once through): NA","refined liquids (steam/CT) (once through)"
"refined liquids (steam/CT) (recirculating)",3,689,"elec_refined liquids (steam/CT)>>refined liquids (steam/CT)>>refined liquids (steam/CT) (recirculating)","Logit: NA","refined liquids (steam/CT) (recirculating): NA","refined liquids (steam/CT) (recirculating)"
"refined liquids (steam/CT) (seawater)",3,690,"elec_refined liquids (steam/CT)>>refined liquids (steam/CT)>>refined liquids (steam/CT) (seawater)","Logit: NA","refined liquids (steam/CT) (seawater): NA","refined liquids (steam/CT) (seawater)"
"elect_td_bld",3,691,"elect_td_bld>>elect_td_bld>>elect_td_bld","Logit: NA","elect_td_bld: NA","elect_td_bld"
"rooftop_pv",3,692,"elect_td_bld>>rooftop_pv>>rooftop_pv","Logit: NA","rooftop_pv: NA","rooftop_pv"
"elect_td_ind",3,693,"elect_td_ind>>elect_td_ind>>elect_td_ind","Logit: NA","elect_td_ind: NA","elect_td_ind"
"elect_td_trn",3,694,"elect_td_trn>>elect_td_trn>>elect_td_trn","Logit: NA","elect_td_trn: NA","elect_td_trn"
"biomass (conv)",3,695,"electricity>>biomass>>biomass (conv)","Logit: NA","biomass (conv): NA","biomass (conv)"
"biomass (IGCC)",3,696,"electricity>>biomass>>biomass (IGCC)","Logit: NA","biomass (IGCC): NA","biomass (IGCC)"
"coal (conv pul)",3,697,"electricity>>coal>>coal (conv pul)","Logit: NA","coal (conv pul): NA","coal (conv pul)"
"coal (IGCC)",3,698,"electricity>>coal>>coal (IGCC)","Logit: NA","coal (IGCC): NA","coal (IGCC)"
"gas (CC)",3,699,"electricity>>gas>>gas (CC)","Logit: NA","gas (CC): NA","gas (CC)"
"gas (steam/CT)",3,700,"electricity>>gas>>gas (steam/CT)","Logit: NA","gas (steam/CT): NA","gas (steam/CT)"
"geothermal",3,701,"electricity>>geothermal>>geothermal","Logit: NA","geothermal: NA","geothermal"
"Gen_III",3,702,"electricity>>nuclear>>Gen_III","Logit: NA","Gen_III: NA","Gen_III"
"refined liquids (CC)",3,703,"electricity>>refined liquids>>refined liquids (CC)","Logit: NA","refined liquids (CC): NA","refined liquids (CC)"
"refined liquids (steam/CT)",3,704,"electricity>>refined liquids>>refined liquids (steam/CT)","Logit: NA","refined liquids (steam/CT): NA","refined liquids (steam/CT)"
"CSP",3,705,"electricity>>solar>>CSP","Logit: NA","CSP: NA","CSP"
"CSP_storage",3,706,"electricity>>solar>>CSP_storage","Logit: NA","CSP_storage: NA","CSP_storage"
"PV",3,707,"electricity>>solar>>PV","Logit: NA","PV: NA","PV"
"PV_storage",3,708,"electricity>>solar>>PV_storage","Logit: NA","PV_storage: NA","PV_storage"
"wind",3,709,"electricity>>wind>>wind","Logit: NA","wind: NA","wind"
"wind_offshore",3,710,"electricity>>wind>>wind_offshore","Logit: NA","wind_offshore: NA","wind_offshore"
"wind_storage",3,711,"electricity>>wind>>wind_storage","Logit: NA","wind_storage: NA","wind_storage"
"electricity_net_ownuse",3,712,"electricity_net_ownuse>>electricity_net_ownuse>>electricity_net_ownuse","Logit: NA","electricity_net_ownuse: NA","electricity_net_ownuse"
"FiberCrop_X_IRR_hi",3,713,"FiberCrop>>FiberCrop_X>>FiberCrop_X_IRR_hi","Logit: NA","FiberCrop_X_IRR_hi: NA","FiberCrop_X_IRR_hi"
"FiberCrop_X_IRR_lo",3,714,"FiberCrop>>FiberCrop_X>>FiberCrop_X_IRR_lo","Logit: NA","FiberCrop_X_IRR_lo: NA","FiberCrop_X_IRR_lo"
"FiberCrop_X_RFD_hi",3,715,"FiberCrop>>FiberCrop_X>>FiberCrop_X_RFD_hi","Logit: NA","FiberCrop_X_RFD_hi: NA","FiberCrop_X_RFD_hi"
"FiberCrop_X_RFD_lo",3,716,"FiberCrop>>FiberCrop_X>>FiberCrop_X_RFD_lo","Logit: NA","FiberCrop_X_RFD_lo: NA","FiberCrop_X_RFD_lo"
"FiberCrop_X_RFD_hi_Peat",3,717,"FiberCrop>>FiberCrop_X>>FiberCrop_X_RFD_hi_Peat","Logit: NA","FiberCrop_X_RFD_hi_Peat: NA","FiberCrop_X_RFD_hi_Peat"
"FiberCrop_X_IRR_hi_Peat",3,718,"FiberCrop>>FiberCrop_X>>FiberCrop_X_IRR_hi_Peat","Logit: NA","FiberCrop_X_IRR_hi_Peat: NA","FiberCrop_X_IRR_hi_Peat"
"FiberCrop_X_IRR_lo_Peat",3,719,"FiberCrop>>FiberCrop_X>>FiberCrop_X_IRR_lo_Peat","Logit: NA","FiberCrop_X_IRR_lo_Peat: NA","FiberCrop_X_IRR_lo_Peat"
"FiberCrop_X_RFD_lo_Peat",3,720,"FiberCrop>>FiberCrop_X>>FiberCrop_X_RFD_lo_Peat","Logit: NA","FiberCrop_X_RFD_lo_Peat: NA","FiberCrop_X_RFD_lo_Peat"
"FodderGrass_X_IRR_hi",3,721,"FodderGrass>>FodderGrass_X>>FodderGrass_X_IRR_hi","Logit: NA","FodderGrass_X_IRR_hi: NA","FodderGrass_X_IRR_hi"
"FodderGrass_X_IRR_lo",3,722,"FodderGrass>>FodderGrass_X>>FodderGrass_X_IRR_lo","Logit: NA","FodderGrass_X_IRR_lo: NA","FodderGrass_X_IRR_lo"
"FodderGrass_X_RFD_hi",3,723,"FodderGrass>>FodderGrass_X>>FodderGrass_X_RFD_hi","Logit: NA","FodderGrass_X_RFD_hi: NA","FodderGrass_X_RFD_hi"
"FodderGrass_X_RFD_lo",3,724,"FodderGrass>>FodderGrass_X>>FodderGrass_X_RFD_lo","Logit: NA","FodderGrass_X_RFD_lo: NA","FodderGrass_X_RFD_lo"
"FodderGrass_X_IRR_hi_Peat",3,725,"FodderGrass>>FodderGrass_X>>FodderGrass_X_IRR_hi_Peat","Logit: NA","FodderGrass_X_IRR_hi_Peat: NA","FodderGrass_X_IRR_hi_Peat"
"FodderGrass_X_IRR_lo_Peat",3,726,"FodderGrass>>FodderGrass_X>>FodderGrass_X_IRR_lo_Peat","Logit: NA","FodderGrass_X_IRR_lo_Peat: NA","FodderGrass_X_IRR_lo_Peat"
"FodderHerb_X_IRR_hi",3,727,"FodderHerb>>FodderHerb_X>>FodderHerb_X_IRR_hi","Logit: NA","FodderHerb_X_IRR_hi: NA","FodderHerb_X_IRR_hi"
"FodderHerb_X_RFD_hi",3,728,"FodderHerb>>FodderHerb_X>>FodderHerb_X_RFD_hi","Logit: NA","FodderHerb_X_RFD_hi: NA","FodderHerb_X_RFD_hi"
